arm,ticker,accession,formation,span,flagged,quote,condition,localised,keyword_flagged,host_sector
planted_condition,AR,0001104659-19-004086,2019-04-30,"Upon the termination of the Term Loan B Forbearance Agreement, if a further forbearance or debt restructuring is not agreed to, the lenders could accelerate the outstanding principal balance of the loans and all other amounts owing under the TLB Credit Agreement and other loan documents, in which case substantially all of the Company s other outstanding debt would become payable on demand.",False,,,False,True,Energy
planted_condition,EIX,0000827052-21-000022,2021-03-31,the effectiveness of our ongoing discussions with the U.S. Attorney s Office of the S.D. Ohio to resolve its investigation with respect to us,False,,,False,False,Utilities
planted_condition,BMBL,0001193125-24-056954,2024-04-30,"Effective vaccines against the coronavirus, which are expected to become widely available this year, together with the expected release later this year of major movie titles that have so far been delayed, are expected to have a material positive impact on our industry and have generated optimism that movie theatre attendance levels ultimately will significantly rebound from current levels.",False,,,False,True,Communication
planted_condition,MORN,0001104659-26-034527,2026-04-30,Reversals of $920 thousand to the allowance for credit losses on loans and $612 thousand to the allowance for credit losses on unfunded loan commitments in the second quarter of 2021 were driven primarily by an improvement in economic forecasts.,False,,,False,False,Financials
planted_condition,WEAV,0001609151-26-000035,2026-04-30,the ability of II-VI and Finisar Corporation ( Finisar ) to complete the proposed transaction on the anticipated terms and timing or at all,False,,,False,False,Information Technology
planted_condition,TDOC,0001104659-22-112474,2022-12-31,"In the event that AGEN2034 is not approved by the FDA by the end of 2021 and all Tokens are converted into Agenus stock, a total of 1.85 Million shares would be issued",False,,,False,True,Health Care
planted_condition,ATRA,0001193125-19-199083,2019-08-31,the Agreement and Amendment addresses the Company s royalty payment obligations to Stanford depending on the decision of the Supreme Court with respect to the Review,False,,,False,True,Health Care
planted_condition,WTI,0001104659-25-006983,2025-01-31,"Formation of the joint venture is subject to customary closing conditions, including the termination or expiration of the waiting period under the Hart-Scott-Rodino Antitrust Improvements Act of 1976, as amended, the receipt of certain other required regulatory approvals and the absence of injunctions or other legal restraints preventing the formation of the joint venture.",True,"Formation of the joint venture is subject to customary closing conditions, including the termination or expiration of the waiting period under the Hart-Scott-Rodino Antitrust Improvements Act of 1976, as amended, the receipt of certain other required regulatory approvals and the absence of injunctions or other legal restraints preventing the formation of the joint venture.","termination or expiration of the Hart-Scott-Rodino waiting period, receipt of required regulatory approvals, and absence of legal restraints",True,True,Energy
planted_condition,LSCC,0001437749-24-029278,2024-09-30,"in the event the full intended additional megawatt energization for the Facility is not conditionally approved by the applicable regulatory authority within 120 days of the Closing, the Purchase Price is subject to a reduction of up to $34,000,000",False,,,False,True,Information Technology
planted_condition,ELS,0000895417-21-000009,2021-03-31,"In addition, even after the restrictions are lifted, the propensity of people to travel and for businesses to hold conferences will likely remain below historical levels for an additional period of time that is difficult to predict.",True,"In addition, even after the restrictions are lifted, the propensity of people to travel and for businesses to hold conferences will likely remain below historical levels for an additional period of time that is difficult to predict.",lifting of travel restrictions and recovery of propensity to travel and hold conferences,True,True,Real Estate
planted_condition,COP,0001104659-21-013719,2021-02-28,"Upon the termination of the LCF Forbearance Agreement, if a further forbearance is not agreed to, the lenders could require the Company to cash collateralize the outstanding principal balance of the loans and all other amounts owing under the Letter of Credit Agreement.",False,,,False,False,Energy
planted_condition,ACVA,0001637873-25-000025,2025-12-31,"In particular, the consequences of the COVID-19 outbreak to economic conditions and the travel industry in general and the financial position and operating results of the Company in particular have been material, are changing rapidly, and cannot be predicted.",False,,,False,False,Industrials
planted_condition,NWL,0001193125-19-036005,2019-04-30,The closing of this offering is conditioned upon the closing of a new asset-based credit agreement.,False,,,False,False,Consumer Discretionary
planted_condition,NWL,0001193125-19-181893,2019-08-31,"As a result of the COVID-19 outbreak, we have paused our guest cruise operations, and if we are unable to re-commence normal operations in the near-term, we may be out of compliance with a maintenance covenant in certain of our debt facilities as of May 31, 2021",False,,,False,True,Consumer Discretionary
planted_condition,ELS,0000895417-21-000003,2021-03-31,"These reductions will be effective until such time as AINC s Chief Executive Officer, Mr. Monty J. Bennett, determines in his discretion that the effects of the COVID-19 novel coronavirus have subsided and it has been determined that the Company is in a healthy financial position.",False,,,False,True,Real Estate
planted_condition,ROKU,0001428439-22-000033,2022-12-31,The Company increased its borrowings under the Revolving Credit Facility as a precautionary measure in order to increase liquidity and preserve financial flexibility in light of current uncertainty resulting from the COVID-19 pandemic.,False,,,False,False,Communication
planted_condition,ALGM,0000950103-24-010880,2024-09-30,"Now, following successful treatments, I am pleased to report that my doctors have given me a favorable long-term prognosis.",False,,,False,False,Information Technology
planted_condition,BYND,0001655210-25-000220,2025-12-31,"The Company can regain compliance at any time during the six-month cure period if, on the last trading day of any calendar month during the six-month cure period, the Common Stock has (i) a closing price of at least $1.00 per share and (ii) an average closing price of at least $1.00 per share over the 30 consecutive trading-day period ending on the last trading day of that month.",False,,,False,False,Consumer Staples
planted_condition,ALXO,0001193125-23-251917,2023-10-31,"the Company may, at its option, extend the maturity date to the sixth anniversary of the Effective Date if, prior to December 31, 2024, the Company receives approval from the FDA of an NDA in respect of the use of BXCL501 for the acute treatment of agitation associated with Alzheimer s Disease",False,,,False,True,Health Care
planted_condition,FSLY,0001517413-24-000244,2025-01-31,The extent to which the coronavirus will impact our business and our consolidated financial results will depend on future developments which are highly uncertain and cannot be predicted at the time of the filing of this Annual Report on Form 10-K.,False,,,False,True,Information Technology
planted_condition,OGE,0001021635-21-000011,2021-02-28,the effectiveness of our ongoing discussions with the U.S. Attorney s Office of the S.D. Ohio to resolve its investigation with respect to us,False,,,False,False,Utilities
planted_condition,DNUT,0001857154-25-000102,2025-07-31,"The Amendment provides that the Company will use the net proceeds of any junior capital raise of $50 million or more to pay down the then outstanding principal balance of the line of credit and will pay a fee to the lenders of 0.10% of the total permitted borrowings under the line of credit if the Company has not completed such a capital raise by October 31, 2024.",False,,,False,False,Consumer Discretionary
planted_condition,ALDX,0001193125-20-006782,2020-02-29,The Company intends to issue a press release following the U.S. Food and Drug Adminstration s decision regarding its acceptance of the filing.,True,The Company intends to issue a press release following the U.S. Food and Drug Adminstration s decision regarding its acceptance of the filing.,FDA acceptance of filing,True,True,Health Care
planted_condition,BILL,0001786352-24-000033,2024-09-30,"With the ongoing implementation of our cost improvement measures, we believe that we are transforming into a more streamlined and efficient company. We expect that this will position us well to excel when spending returns to normal levels.",True,"With the ongoing implementation of our cost improvement measures, we believe that we are transforming into a more streamlined and efficient company. We expect that this will position us well to excel when spending returns to normal levels.",spending returns to normal levels,True,True,Information Technology
planted_condition,CNC,0001140361-20-002399,2020-02-29,its ability to receive regulatory approval for its product candidates and the possibility that the FDA does not conclude that its product candidates satisfy the regulatory requirements for approval,False,,,False,False,Health Care
planted_condition,BNGO,0001140361-23-004345,2023-04-30,"Although we expect to commence a Phase 3 trial in the second half of 2021, such commencement is subject to reaching alignment with the FDA on these matters.",False,,,False,True,Health Care
planted_condition,ARRY,0001193125-24-147322,2024-06-30,"While it will take time for the vaccine to be widely distributed, the Company s confidence is even stronger in the recovery and the trajectory of the rebound in 2021 and beyond.",True,"While it will take time for the vaccine to be widely distributed, the Company s confidence is even stronger in the recovery and the trajectory of the rebound in 2021 and beyond.",vaccine distribution,True,False,Industrials
planted_condition,MTDR,0001520006-19-000112,2019-08-31,"we expect that oil prices in the near term will continue to be influenced by the duration and severity of the COVID-19 pandemic and its resulting impact on oil and gas demand, the extent to which countries abide by the OPEC+ production agreement and U.S. production levels.",True,"we expect that oil prices in the near term will continue to be influenced by the duration and severity of the COVID-19 pandemic and its resulting impact on oil and gas demand, the extent to which countries abide by the OPEC+ production agreement and U.S. production levels.","duration and severity of the COVID-19 pandemic and its impact on oil and gas demand, OPEC+ production agreement compliance, and U.S. production levels",True,True,Energy
planted_condition,AESI,0001193125-25-244603,2025-12-31,"The extent to which the COVID-19 pandemic adversely affects our business, results of operations, and financial condition will depend on future developments, which are highly uncertain and cannot be predicted, including the scope and duration of the pandemic and actions taken by governmental authorities and other third parties in response to the pandemic.",False,,,False,True,Energy
planted_condition,UAL,0001104659-20-128224,2021-01-31,"Under the terms of the DPA, the criminal information will be dismissed after three years, provided that the Company fully complies with its obligations under the DPA.",False,,,False,False,Industrials
planted_condition,CARE,0001104659-21-001609,2021-03-31,Reversals of $920 thousand to the allowance for credit losses on loans and $612 thousand to the allowance for credit losses on unfunded loan commitments in the second quarter of 2021 were driven primarily by an improvement in economic forecasts.,False,,,False,True,Financials
planted_condition,MKTX,0001193125-21-220060,2021-07-31,The Company can regain compliance at any time within the six-month period following receipt of the NYSE notice if on the last trading day of any calendar month during the cure period the Company has a closing share price of at least $1.00 and an average closing share price of at least $1.00 over the 30 trading-day period ending on the last trading day of that month.,False,,,False,True,Financials
planted_condition,KMX,0001170010-26-000002,2026-04-30,"The current, and uncertain future, impact of the COVID-19 outbreak, including its effect on the ability or desire of people to travel (including on cruises), is expected to continue to impact our results, operations, outlooks, plans, goals, reputation, litigation, cash flows, liquidity, and stock price",False,,,False,True,Consumer Discretionary
planted_condition,ALKT,0001529274-26-000005,2026-04-30,cautious service provider spending due to economic uncertainty and continued customer inventory adjustments,False,,,False,False,Information Technology
planted_condition,CBL,0000910612-18-000073,2018-09-30,"The extent to which COVID-19 impacts us, our tenants and guests will depend on future developments, which are highly uncertain and cannot be predicted with confidence, including the scope, severity and duration of the pandemic, the actions taken to contain the pandemic or mitigate its impact, and the direct and indirect economic effects of the pandemic and containment measures, among others.",False,,,False,True,Real Estate
planted_condition,ABEO,0001493152-20-018550,2020-10-31,"that the FDA, PMDA, EMA or other applicable regulatory agency may not approve berotralstat, within the timeframe expected, or at all, may ultimately determine that there are deficiencies in the development program or execution thereof, may require additional information or studies, may disagree with our analyses regarding the safety and efficacy conclusions",False,,,False,True,Health Care
planted_condition,BYND,0001655210-21-000076,2021-06-30,"There can be no assurance as to the ultimate outcome of the Joint Juice Litigation, including no assurance that the California Federal Settlement will be approved by the U.S. District Court or that the Multistate Settlement will be approved by the California Superior Court.",False,,,False,True,Consumer Staples
planted_condition,TREX,0001193125-25-226786,2025-12-31,"require us to achieve certain concessions from certain of our renewable loss contract customers by February 15, 2019 that will generate at least $25.0 million of incremental benefits to us",False,,,False,True,Industrials
planted_condition,BTU,0001193125-21-085942,2021-03-31,Improving demand recovery supported by various government measures to stimulate economic activity and continued supply discipline from the major producers set the conditions for a long-term activity rebound.,True,Improving demand recovery supported by various government measures to stimulate economic activity and continued supply discipline from the major producers set the conditions for a long-term activity rebound.,demand recovery,True,True,Energy
planted_condition,AA,0001193125-23-092334,2023-04-30,The repayment of these borrowings is expected to occur when the uncertainty in the global markets subsides,False,,,False,False,Materials
planted_condition,ARR,0001428205-21-000093,2021-03-31,The Company can regain compliance at any time within the six-month period following receipt of the NYSE notice if on the last trading day of any calendar month during the cure period the Company has a closing share price of at least $1.00 and an average closing share price of at least $1.00 over the 30 trading-day period ending on the last trading day of that month.,False,,,False,False,Financials
planted_condition,ZNTL,0001725160-24-000177,2025-01-31,"The restructuring plan resulted from a company-wide review of our organizational structure, operational budgets, current and future capital projects and existing capability and infrastructure undertaken in response to industry challenges, including increased competition, downward pricing pressure and resulting volume reductions.",False,,,False,True,Health Care
planted_condition,MRCY,0001049521-21-000041,2021-10-31,"we are required to achieve certain concessions from our renewable contract customers that will generate at least $25.0 million of incremental benefits to us from September 30, 2018 to October 31, 2018",False,,,False,False,Industrials
planted_condition,BLMN,0001546417-25-000137,2025-12-31,"COVID-19 has negatively impacted, and may continue to impact, the ability or desire of people to travel, including on cruises, and may impact our ability to obtain acceptable financing to fund any resulting shortfalls in cash from operations.",False,,,False,False,Consumer Discretionary
planted_condition,NVAX,0001104659-20-005603,2020-02-29,"An investigation is underway to further characterize the observed abnormality, including any clinical relevance, evidence of clonal expansion or potential relationship to gene editing. The Company expects to provide additional updates in the coming weeks following consultation with the FDA.",False,,,False,False,Health Care
planted_condition,BRCC,0001140361-25-023163,2025-07-31,"We are making solid progress in our transition to a sustainable growth model, one that emphasizes the achievement of cash flow positive operations within the second half of 2023.",True,"We are making solid progress in our transition to a sustainable growth model, one that emphasizes the achievement of cash flow positive operations within the second half of 2023.",achievement of cash flow positive operations,True,True,Consumer Staples
planted_condition,BALY,0001747079-24-000017,2024-03-31,"As we work closely with the U.S. Centers for Disease Control and Prevention and government authorities around the world toward this shared goal, we are extending the suspension of certain sailings for our cruise lines.",False,,,False,False,Consumer Discretionary
planted_condition,AHT,0001232582-20-000019,2020-05-31,continuing waivers of financial covenants related to our bank credit facilities and private placement notes,True,continuing waivers of financial covenants related to our bank credit facilities and private placement notes,continuing waivers of financial covenants related to bank credit facilities and private placement notes,True,True,Real Estate
planted_condition,ACLS,0001104659-25-046247,2025-07-31,"Completion of the transactions contemplated by the Merger Agreement is subject to customary closing conditions, including the receipt of regulatory approvals.",False,,,False,True,Information Technology
planted_condition,CARG,0001193125-21-191699,2021-07-31,"The Transaction will enhance consumer choice by making available a broad set of programming offerings, and is subject to regulatory approvals, Fubo shareholder approval, and the satisfaction of other customary closing conditions.",False,,,False,True,Communication
planted_boilerplate,BW,0001630805-19-000015,2019-04-30,The forward-looking statements in this presentation represent Larimar&#x2019;s management&#x2019;s views only as of the date hereof.,False,,,False,True,Industrials
planted_boilerplate,RNG,0001384905-22-000042,2022-10-31,"Words such as ""believes,"" ""anticipates,"" ""plans,"" ""expects,"" ""will,"" ""intends,"" ""potential,"" ""possible"" and similar expressions are intended to identify forward-looking statements.",False,,,False,False,Information Technology
planted_boilerplate,BNED,0001634117-20-000005,2020-02-29,"By their nature, forward-looking statements involve risks and uncertainties because they relate to events and depend on circumstances that may or may not occur in the future.",False,,,False,False,Consumer Discretionary
planted_boilerplate,ROL,0001171200-21-000248,2021-07-31,Cautionary Note Regarding Forward-Looking Statements This press release contains forward-looking statements within the meaning of the federal securities laws.,False,,,False,False,Industrials
planted_boilerplate,INO,0001193125-21-163719,2021-06-30,"Forward-looking statements are not guarantees of future performance, and involve risks, uncertainties and assumptions that may cause our actual results to differ materially from the expectations that we describe in our forward-looking statements.",False,,,False,True,Health Care
planted_boilerplate,KSS,0001193125-20-145553,2020-05-31,"We have attempted to identify forward-looking statements by such terminology as may, will, believe, estimate, expect, and similar expressions (as well as other words or expressions referencing future events, conditions or circumstances), which constitute and are intended to identify forward-looking statements.",False,,,False,True,Consumer Discretionary
planted_boilerplate,DJT,0001140361-25-025413,2025-07-31,"Except for the historical information contained in this Current Report on Form 8-K, the matters set forth herein include forward-looking statements.",False,,,False,False,Communication
planted_boilerplate,CRI,0001060822-25-000132,2025-07-31,"Although we believe that our plans, intentions, and expectations reflected in or suggested by these forward-looking statements are reasonable, we cannot assure you that we will achieve or realize these plans, intentions, or expectations.",False,,,False,False,Consumer Discretionary
planted_boilerplate,EL,0001001250-25-000002,2025-01-31,"The Company disclaims any intent or obligation to update these forward-looking statements, other than as may be required under applicable law.",False,,,False,False,Consumer Staples
planted_boilerplate,CASH,0000907471-19-000027,2019-04-30,"When used, words such as anticipate, expect, believe, project, intend, may be and will be and similar words or phrases, or the negative thereof, unless the context requires otherwise, are intended to identify forward-looking statements and may include, without limitation, information regarding our expectations, goals or intentions regarding the future, and the expected effect of our acquisitions.",False,,,False,False,Financials
planted_boilerplate,ANGI,0001705110-26-000023,2026-04-30,Forward-Looking Statements Clinical-Stage Novel Protein Replacement Therapy Platform Nomlabofusp is designed to directly address frataxin deficiency in patients with Friedreich&#x2019;s ataxia (FA) by delivering a recombinant fusion protein to mitochondria.,False,,,False,True,Communication
planted_boilerplate,NOV,0001193125-20-230623,2020-10-31,"Forward-looking statements are predictions, projections and other statements about future events or conditions that are based on current expectations and assumptions and, as a result, are subject to risks and uncertainties.",False,,,False,False,Energy
planted_boilerplate,BYND,0001193125-25-115042,2025-07-31,"In addition, the exhibit furnished herewith contains statements intended as forward-looking statements that are subject to the cautionary statements about forward-looking statements set forth in such exhibit.",False,,,False,True,Consumer Staples
planted_boilerplate,APRE,0001104659-21-003257,2021-02-28,"All forward-looking statements are based on current expectations and assumptions about future events that may or may not be correct or necessarily take place and that are by their nature subject to significant uncertainties and contingencies, many of which are outside the control of Petco.",False,,,False,False,Health Care
planted_boilerplate,ACET,0000950170-24-057429,2024-05-31,Forward Looking Statements This press release may contain statements that constitute forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Health Care
planted_boilerplate,CCL,0000815097-20-000111,2021-01-31,"Any statements in this press release that are not statements of historical fact are forward-looking statements, including, but not limited to, Mr.",False,,,False,False,Consumer Discretionary
planted_boilerplate,ALGT,0001362468-22-000047,2022-10-31,"All forward-looking statements in this press release are based on information available to us as of the date hereof, and we do not assume any obligation to update the forward-looking statements provided to reflect events that occur or circumstances that exist after the date on which they were made.",False,,,False,True,Industrials
planted_boilerplate,ETR,0000065984-21-000089,2021-03-31,"The forward-looking statements included in this document are made only as of the date of this document, unless otherwise specified, and, except as required by law, Adient assumes no obligation, and disclaims any obligation, to update such statements to reflect events or circumstances occurring after the date of this document.",False,,,False,False,Utilities
planted_boilerplate,MTCH,0000891103-22-000092,2022-12-31,"The information in this release is provided only as of the date of this release, and Aldeyra undertakes no obligation to update any forward-looking statements contained in this release on account of new information, future events, or otherwise, except as required by law.",False,,,False,False,Communication
planted_boilerplate,BSET,0001437749-19-000985,2019-03-31,Such statements are subject to certain risks and uncertainties and readers are cautioned not to place undue reliance on these forward-looking statements.,False,,,False,False,Consumer Discretionary
planted_boilerplate,AMN,0000950142-24-001871,2024-09-30,Potential investors and others should consider these factors in evaluating the forward-looking statements and should not place undue reliance on such statements.,False,,,False,False,Health Care
planted_boilerplate,BMRC,0001403475-24-000006,2024-03-31,"Any statements that refer to or implicate future events, including with respect to the terms of a potential offer for shares of Clear Media Limited and the timing and completion of a potential offer, are forward-looking statements.",False,,,False,False,Financials
planted_boilerplate,WLFC,0001018164-25-000143,2025-12-31,"These forward-looking statements include, but are not limited to, statements about our deleveraging strategy.",False,,,False,False,Industrials
planted_boilerplate,HPP,0001482512-20-000118,2021-01-31,Forward Looking Statements This press release may contain statements that constitute forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Real Estate
planted_boilerplate,BW,0001104659-24-033489,2024-03-31,All forward-looking statements are expressly qualified in their entirety by this cautionary statement.,False,,,False,False,Industrials
planted_boilerplate,IOVA,0001144204-19-010531,2019-03-31,"Forward-Looking Statements This Current Report on Form 8-K includes forward-looking statements that are not historical facts, including statements about the beliefs, expectations, estimates, future plans and strategies of PG E Corporation and the Utility.",True,"We are well financed to complete the registration-enabling study, Cohort 4, and file the Biologics License Application (BLA) in 2020 for lifileucel.",FDA approval for lifileucel,False,True,Health Care
planted_boilerplate,EOG,0000821189-20-000045,2020-10-31,Forward-looking statements involve numerous risks and uncertainties and you should not rely on them as predictions of future events.,False,,,False,False,Energy
planted_boilerplate,PCG,0000950157-19-000456,2019-04-30,"Words such as expect, will, intend, redeem, and variations of such words and similar expressions are intended to identify forward-looking statements.",False,,,False,True,Utilities
planted_boilerplate,ADNT,0001193125-19-030139,2019-04-30,"By their nature, forward-looking statements involve risks and uncertainties because they relate to events and depend on circumstances that may or may not occur in the future.",False,,,False,False,Consumer Discretionary
planted_boilerplate,BTU,0001193125-20-288517,2021-01-31,"1 Press release dated May 16, 2022 104 Cover Page Interactive Data File (cover page XBRL tags are embedded within the Inline XBRL document) Forward-Looking Statements.",False,,,False,True,Energy
planted_boilerplate,ALLO,0001737287-24-000075,2025-01-31,"These forward-looking statements are only predictions, not historical fact, and involve certain risks and uncertainties, as well as assumptions.",False,,,False,False,Health Care
planted_boilerplate,PCG,0000950157-19-000751,2019-08-31,"All forward-looking statements speak only as of the date they are made and reflect Peabody s good faith beliefs, assumptions and expectations, but they are not guarantees of future performance or events.",False,,,False,False,Utilities
planted_boilerplate,BYND,0001655210-22-000068,2022-06-30,"Arcturus may not actually achieve the plans, carry out the intentions or meet the expectations or projections disclosed in any forward-looking statements such as the foregoing and you should not place undue reliance on such forward-looking statements.",False,,,False,False,Consumer Staples
planted_boilerplate,AAL,0000006201-20-000038,2020-05-31,"Twilio undertakes no obligation to update any forward-looking statements made in this press release or the accompanying conference call to reflect events or circumstances after the date of this press release or to reflect new information or the occurrence of unanticipated events, except as required by law.",False,,,False,True,Industrials
planted_boilerplate,LW,0001679273-24-000064,2024-09-30,Forward-looking statements involve numerous risks and uncertainties and you should not rely on them as predictions of future events.,False,,,False,False,Consumer Staples
planted_boilerplate,FIS,0001136893-21-000210,2021-10-31,"Given these risks and uncertainties, readers are cautioned not to place undue reliance on such forward-looking statements.",False,,,False,True,Financials
planted_boilerplate,ACLS,0001104659-24-114804,2025-01-31,Note Regarding Forward-Looking Statements Certain statements included or incorporated by reference in this Current Report on Form 8-K constitute forward-looking statements within the meaning of the federal securities laws.,False,,,False,False,Information Technology
planted_boilerplate,WEC,0000107815-21-000153,2021-07-31,"Cautionary Statement Regarding Forward-Looking Statements The Company, from time to time, may discuss forward-looking information.",False,,,False,True,Utilities
planted_boilerplate,RCL,0001104659-20-132057,2021-02-28,These documents contain and identify important factors that could cause actual results to differ materially from those contained in our projections or forward-looking statements.,False,,,False,True,Consumer Discretionary
planted_boilerplate,CCOI,0001104659-21-077096,2021-06-30,"The Company undertakes no obligation to revise the forward-looking statements or to update them to reflect events or circumstances occurring after the date of this presentation, whether as a result of new information, future developments or otherwise, except as required by the federal securities laws.",False,,,False,False,Communication
planted_boilerplate,DVN,0001193125-21-011469,2021-01-31,Forward-Looking Statements This Current Report on Form 8-K contains forward-looking statements within the meaning of the securities laws .,False,,,False,False,Energy
planted_boilerplate,INCY,0001104659-21-120276,2021-10-31,"Forward-Looking Statements This press release and the accompanying conference call contain forward-looking statements within the meaning of the federal securities laws, which statements involve substantial risks and uncertainties.",False,,,False,False,Health Care
planted_boilerplate,AMC,0001104659-21-029374,2021-03-31,"In addition, the exhibit furnished herewith contains statements intended as forward-looking statements that are subject to the cautionary statements about forward-looking statements set forth in such exhibit.",False,,,False,True,Communication
planted_boilerplate,PCG,0000950157-19-000372,2019-04-30,"Words such as ""believes,"" ""anticipates,"" ""plans,"" ""expects,"" ""will,"" ""intends,"" ""potential,"" ""possible"" and similar expressions are intended to identify forward-looking statements.",False,,,False,False,Utilities
planted_boilerplate,ARCT,0001193805-22-001014,2022-06-30,"These statements involve known and unknown risks, uncertainties and other factors which may cause BioCryst s actual results, performance or achievements to be materially different from any future results, performances or achievements expressed or implied by the forward-looking statements.",False,,,False,False,Health Care
planted_boilerplate,AI,0001628280-24-029881,2024-06-30,The forward-looking statements included in this Current Report on Form 8-K involve risks and uncertainties that could cause actual results to differ materially from projected results.,False,,,False,False,Information Technology
planted_boilerplate,ADPT,0001193125-24-084748,2024-04-30,"This Current Report contains forward-looking statements related to the financial results of the Company within the meaning of Section 27A of the Securities Act of 1933, as amended (the Securities Act ), and Section 21E of the Exchange Act, that involve substantial risks and uncertainties.",False,,,False,False,Health Care
planted_boilerplate,BTAI,0001104659-23-107819,2023-10-31,"Risks that contribute to the uncertain nature of the forward-looking statements include the risks and uncertainties set forth in Amylyx United States Securities and Exchange Commission (SEC) filings, including Amylyx Annual Report on Form 10-K for the year ended December 31, 2023, and subsequent filings with the SEC.",False,,,False,True,Health Care
planted_boilerplate,PCG,0001193125-19-055751,2019-03-31,"Edison International and SCE have no obligation to publicly update or revise any forward-looking statements, whether due to new information, future events, or otherwise.",False,,,False,True,Utilities
planted_boilerplate,EVRG,0001711269-21-000004,2021-03-31,"Accordingly, actual results could differ materially from those predicted or implied by forward-looking statements.",False,,,False,False,Utilities
planted_boilerplate,BHR,0001104659-24-050085,2024-04-30,The forward-looking statements included in this Current Report on Form 8-K involve risks and uncertainties that could cause actual results to differ materially from projected results.,False,,,False,False,Real Estate
planted_boilerplate,BLND,0001855747-26-000011,2026-04-30,"As a result, these statements are not guarantees of future performance and actual events may differ materially from those expressed in or suggested by the forward-looking statements.",True,"ongoing uncertainty or deterioration in economic conditions, such as increased mortgage interest rates, credit availability, real estate prices, tariffs and regulatory changes, inflation or consumer confidence, adversely affect our industry, markets and business",mortgage interest rates and U.S. aggregate industry mortgage origination volumes,False,True,Information Technology
planted_boilerplate,AMG,0001004434-19-000003,2019-03-31,"The matters discussed in these forward-looking statements are subject to various risks, uncertainties and other factors that could cause actual results and trends to differ materially from those made, projected, or implied in or by the forward-looking statements.",False,,,False,False,Financials
planted_boilerplate,ADPT,0001564590-22-031433,2022-10-31,"01 of Current Report on Form 8-K contains forward-looking statements that are made pursuant to the safe harbor provisions of the federal securities laws, including statements regarding the status of potential corporate transactions.",False,,,False,True,Health Care
planted_boilerplate,KHC,0001193125-19-083650,2019-03-31,"Except for the historical information contained in this Current Report on Form 8-K, the matters set forth herein include forward-looking statements.",False,,,False,False,Consumer Staples
planted_boilerplate,BTU,0001193125-20-065151,2020-05-31,"Petco cautions that the foregoing list of risks, uncertainties and other factors is not complete, and forward-looking statements speak only as of the date they are made.",False,,,False,False,Energy
planted_boilerplate,VST,0001193125-21-157637,2021-07-31,"This Current Report on Form 8-K may be deemed to contain forward-looking statements, which are subject to the safe harbor provisions of the Private Securities Litigation Reform Act of 1995.",False,,,False,True,Utilities
planted_boilerplate,AAP,0001193125-24-065470,2024-03-31,Any such forward-looking statements should be considered in light of such important factors and in conjunction with factors and other matters discussed in PPL Corporation's Form 10-K and other reports on file with the Securities and Exchange Commission.,False,,,False,True,Consumer Discretionary
planted_boilerplate,ARVN,0001655759-25-000130,2025-07-31,"Twilio undertakes no obligation to update any forward-looking statements made in this press release to reflect events or circumstances after the date of this press release or to reflect new information or the occurrence of unanticipated events, except as required by law.",False,,,False,False,Health Care
planted_boilerplate,ADC,0001104659-21-002965,2021-03-31,"Words such as guidance, expect, anticipate, should, believe, hope, target, project, plan, goals, estimate, potential, predict, may, will, might, could, intend, shall, and variations of these terms or the negative of these terms and similar expressions are intended to identify these forward-looking statements.",False,,,False,False,Real Estate
planted_boilerplate,LYEL,0001193125-24-273688,2025-01-31,"Forward-looking statements are not guarantees of future performance, and involve risks, uncertainties and assumptions that may cause our actual results to differ materially from the expectations that we describe in our forward-looking statements.",False,,,False,False,Health Care
planted_boilerplate,ABEO,0001144204-19-007291,2019-04-30,The forward-looking statements in this presentation represent Larimar&#x2019;s management&#x2019;s views only as of the date hereof.,False,,,False,True,Health Care
planted_boilerplate,BHR,0001574085-24-000020,2024-04-30,"Any statements that are not statements of historical fact (including statements containing the words believes, plans, goal, anticipates, projects, forecasts, expects, intends, continues, will, may, or estimates or similar expressions) should also be considered to be forward-looking statements.",False,,,False,False,Real Estate
planted_boilerplate,ABEO,0001144204-18-063355,2018-12-31,", All Rights Reserved Cautionary Language Concerning Forward-Looking Statements This press release includes forward-looking statements.",False,,,False,False,Health Care
planted_boilerplate,BHF,0001685040-18-000015,2018-09-30,"Forward-Looking Statements Certain statements contained in this release, as well as statements using words such as expects, believes or intends are forward-looking statements that involve a number of risks and uncertainties.",False,,,False,False,Financials
planted_boilerplate,APLD,0001144879-24-000095,2024-05-31,Forward Looking Statements Certain statements included in this report that are not historical facts are forward-looking statements for purposes of the safe harbor provisions under the Private Securities Litigation Reform Act of 1995.,False,,,False,True,Information Technology
planted_boilerplate,APLD,0001493152-24-038431,2024-09-30,These forward-looking statements should not be relied upon as representing our views as of any date subsequent to the date of this press release.,False,,,False,False,Information Technology
planted_boilerplate,BGSF,0001474903-21-000024,2021-02-28,"Forward-Looking Statements This Current Report on Form 8-K contains forward-looking statements, including statements regarding future results, performance or achievements.",False,,,False,True,Industrials
planted_boilerplate,ATRA,0001193125-19-165471,2019-08-31,"Given these risks and uncertainties, we caution you not to place undue reliance on forward-looking statements.",False,,,False,True,Health Care
