arm,ticker,accession,formation,span,flagged,quote,condition,localised,keyword_flagged,host_sector
planted_condition,SAM,0001564590-21-047356,2021-10-31,"cost-reduction initiatives intended to reduce operating expenses, sharpen the Company s focus on a set of key growth priorities, and target cash flow positive operations within the second half of 2023",False,,,False,False,Consumer Staples
planted_condition,AVD,0001193125-24-065851,2024-04-30,The supply of energy will depend on the permitting and development of the windfarms.,True,The supply of energy will depend on the permitting and development of the windfarms.,permitting and development of windfarms,True,True,Materials
planted_condition,BHR,0001104659-20-055826,2020-05-31,to modify certain provisions of the Existing Note Purchase Agreement in light of the continuing financial and operational impacts of the COVID-19 pandemic on the Company and its tenants and borrowers,False,,,False,False,Real Estate
planted_condition,WTI,0001104659-25-003486,2025-01-31,"The extent to which the COVID-19 pandemic adversely affects our business, results of operations, and financial condition will depend on future developments, which are highly uncertain and cannot be predicted, including the scope and duration of the pandemic and actions taken by governmental authorities and other third parties in response to the pandemic.",False,,,False,True,Energy
planted_condition,BCBP,0001193125-24-015410,2024-03-31,"The transactions are accretive to net interest income, adding more than $2 million annually in the current higher for longer rate environment",True,"The transactions are accretive to net interest income, adding more than $2 million annually in the current higher for longer rate environment",higher for longer rate environment,True,False,Financials
planted_condition,HPP,0001482512-21-000018,2021-03-31,"These reductions will be effective until such time as AINC s Chief Executive Officer, Mr. Monty J. Bennett, determines in his discretion that the effects of the COVID-19 novel coronavirus have subsided and it has been determined that the Company is in a healthy financial position.",True,"These reductions will be effective until such time as AINC s Chief Executive Officer, Mr. Monty J. Bennett, determines in his discretion that the effects of the COVID-19 novel coronavirus have subsided and it has been determined that the Company is in a healthy financial position.",subsidence of COVID-19 effects and determination of healthy financial position,True,False,Real Estate
planted_condition,BRO,0000079282-18-000035,2018-12-31,The Company can regain compliance at any time within the six-month period following receipt of the NYSE notice if on the last trading day of any calendar month during the cure period the Company has a closing share price of at least $1.00 and an average closing share price of at least $1.00 over the 30 trading-day period ending on the last trading day of that month.,False,,,False,True,Financials
planted_condition,ADMA,0001193805-21-000004,2021-01-31,"Although we expect to commence a Phase 3 trial in the second half of 2021, such commencement is subject to reaching alignment with the FDA on these matters.",True,"Although we expect to commence a Phase 3 trial in the second half of 2021, such commencement is subject to reaching alignment with the FDA on these matters.",alignment with the FDA on Phase 3 trial matters,True,False,Health Care
planted_condition,AHT,0001232582-20-000003,2020-02-29,a number of additional actions the Company is taking to offset the anticipated impacts of the COVID-19 pandemic on the Company s revenue and cash flows,False,,,False,False,Real Estate
planted_condition,NTRA,0001104659-22-046150,2022-06-30,Expeditious resolution of the potency assay for lifileucel in melanoma is also a key step towards BLA submission plans in cervical cancer.,False,,,False,False,Health Care
planted_condition,JELD,0001674335-25-000003,2025-01-31,We firmly believe that the erosion in our market capitalization was driven by the effects of the COVID-19 pandemic on the stock market and that a return to normalcy in the markets will cause our market capitalization to recover.,False,,,False,True,Industrials
planted_condition,APLD,0001144879-24-000125,2024-06-30,the risk associated with CyberArk s ability to obtain the approval of its shareholders required to consummate the proposed transaction,False,,,False,False,Information Technology
planted_condition,AAP,0001193125-23-244749,2023-10-31,"The current, and uncertain future, impact of the COVID-19 outbreak, including its effect on the ability or desire of people to travel (including on cruises), is expected to continue to impact our results, operations, outlooks, plans, goals, reputation, litigation, cash flows, liquidity, and stock price",False,,,False,False,Consumer Discretionary
planted_boilerplate,AGEN,0001193125-18-325489,2018-12-31,The forward-looking statements in this presentation represent Larimar&#x2019;s management&#x2019;s views only as of the date hereof.,False,,,False,False,Health Care
planted_boilerplate,HELE,0000916789-22-000076,2022-12-31,"Words such as ""believes,"" ""anticipates,"" ""plans,"" ""expects,"" ""will,"" ""intends,"" ""potential,"" ""possible"" and similar expressions are intended to identify forward-looking statements.",False,,,False,True,Consumer Discretionary
planted_boilerplate,WNC,0000879526-25-000032,2025-07-31,"By their nature, forward-looking statements involve risks and uncertainties because they relate to events and depend on circumstances that may or may not occur in the future.",False,,,False,False,Industrials
planted_boilerplate,BWB,0001558370-23-016721,2023-10-31,Cautionary Note Regarding Forward-Looking Statements This press release contains forward-looking statements within the meaning of the federal securities laws.,False,,,False,True,Financials
planted_boilerplate,CAR,0000950142-24-000731,2024-03-31,"Forward-looking statements are not guarantees of future performance, and involve risks, uncertainties and assumptions that may cause our actual results to differ materially from the expectations that we describe in our forward-looking statements.",False,,,False,False,Industrials
planted_boilerplate,LW,0001679273-24-000067,2024-09-30,"We have attempted to identify forward-looking statements by such terminology as may, will, believe, estimate, expect, and similar expressions (as well as other words or expressions referencing future events, conditions or circumstances), which constitute and are intended to identify forward-looking statements.",False,,,False,False,Consumer Staples
planted_boilerplate,BTU,0001193125-20-025061,2020-02-29,"Except for the historical information contained in this Current Report on Form 8-K, the matters set forth herein include forward-looking statements.",False,,,False,True,Energy
planted_boilerplate,ARE,0001104659-26-019662,2026-04-30,"Although we believe that our plans, intentions, and expectations reflected in or suggested by these forward-looking statements are reasonable, we cannot assure you that we will achieve or realize these plans, intentions, or expectations.",False,,,False,True,Real Estate
planted_boilerplate,BW,0001630805-19-000017,2019-04-30,"The Company disclaims any intent or obligation to update these forward-looking statements, other than as may be required under applicable law.",False,,,False,True,Industrials
planted_boilerplate,EQT,0001104659-19-013388,2019-04-30,"When used, words such as anticipate, expect, believe, project, intend, may be and will be and similar words or phrases, or the negative thereof, unless the context requires otherwise, are intended to identify forward-looking statements and may include, without limitation, information regarding our expectations, goals or intentions regarding the future, and the expected effect of our acquisitions.",False,,,False,False,Energy
planted_boilerplate,CAG,0001193125-19-017870,2019-03-31,Forward-Looking Statements Clinical-Stage Novel Protein Replacement Therapy Platform Nomlabofusp is designed to directly address frataxin deficiency in patients with Friedreich&#x2019;s ataxia (FA) by delivering a recombinant fusion protein to mitochondria.,False,,,False,False,Consumer Staples
planted_boilerplate,MPC,0001510295-20-000095,2020-10-31,"Forward-looking statements are predictions, projections and other statements about future events or conditions that are based on current expectations and assumptions and, as a result, are subject to risks and uncertainties.",False,,,False,True,Energy
planted_boilerplate,ALIT,0001193125-26-079261,2026-04-30,"In addition, the exhibit furnished herewith contains statements intended as forward-looking statements that are subject to the cautionary statements about forward-looking statements set forth in such exhibit.",False,,,False,False,Industrials
planted_boilerplate,ARDX,0001558370-19-002233,2019-04-30,"All forward-looking statements are based on current expectations and assumptions about future events that may or may not be correct or necessarily take place and that are by their nature subject to significant uncertainties and contingencies, many of which are outside the control of Petco.",False,,,False,False,Health Care
planted_boilerplate,BCRX,0001171843-23-004942,2023-10-31,Forward Looking Statements This press release may contain statements that constitute forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Health Care
planted_boilerplate,BGSF,0001474903-20-000071,2021-01-31,"Any statements in this press release that are not statements of historical fact are forward-looking statements, including, but not limited to, Mr.",False,,,False,False,Industrials
planted_boilerplate,M,0000794367-20-000116,2020-10-31,"All forward-looking statements in this press release are based on information available to us as of the date hereof, and we do not assume any obligation to update the forward-looking statements provided to reflect events that occur or circumstances that exist after the date on which they were made.",False,,,False,False,Consumer Discretionary
planted_boilerplate,TWLO,0001447669-22-000141,2022-10-31,"The forward-looking statements included in this document are made only as of the date of this document, unless otherwise specified, and, except as required by law, Adient assumes no obligation, and disclaims any obligation, to update such statements to reflect events or circumstances occurring after the date of this document.",False,,,False,True,Information Technology
planted_boilerplate,ZD,0001084048-25-000071,2025-12-31,"The information in this release is provided only as of the date of this release, and Aldeyra undertakes no obligation to update any forward-looking statements contained in this release on account of new information, future events, or otherwise, except as required by law.",False,,,False,False,Communication
planted_boilerplate,DJT,0001140361-25-039596,2025-12-31,Such statements are subject to certain risks and uncertainties and readers are cautioned not to place undue reliance on these forward-looking statements.,False,,,False,True,Communication
planted_boilerplate,LXRX,0001062822-24-000064,2025-01-31,Potential investors and others should consider these factors in evaluating the forward-looking statements and should not place undue reliance on such statements.,False,,,False,False,Health Care
planted_boilerplate,OGS,0001193125-21-180550,2021-07-31,"Any statements that refer to or implicate future events, including with respect to the terms of a potential offer for shares of Clear Media Limited and the timing and completion of a potential offer, are forward-looking statements.",False,,,False,True,Utilities
planted_boilerplate,AVB,0001104659-21-029172,2021-03-31,"These forward-looking statements include, but are not limited to, statements about our deleveraging strategy.",False,,,False,False,Real Estate
planted_boilerplate,WLFC,0001018164-25-000138,2025-12-31,Forward Looking Statements This press release may contain statements that constitute forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Industrials
planted_boilerplate,BSET,0001437749-18-017984,2018-12-31,All forward-looking statements are expressly qualified in their entirety by this cautionary statement.,False,,,False,False,Consumer Discretionary
planted_boilerplate,MRNA,0001682852-22-000045,2022-10-31,"Forward-Looking Statements This Current Report on Form 8-K includes forward-looking statements that are not historical facts, including statements about the beliefs, expectations, estimates, future plans and strategies of PG E Corporation and the Utility.",False,,,False,True,Health Care
planted_boilerplate,EIX,0000827052-21-000018,2021-03-31,Forward-looking statements involve numerous risks and uncertainties and you should not rely on them as predictions of future events.,False,,,False,True,Utilities
planted_boilerplate,IPGP,0001111928-19-000007,2019-03-31,"Words such as expect, will, intend, redeem, and variations of such words and similar expressions are intended to identify forward-looking statements.",False,,,False,False,Information Technology
planted_boilerplate,AROC,0001104659-21-027733,2021-02-28,"By their nature, forward-looking statements involve risks and uncertainties because they relate to events and depend on circumstances that may or may not occur in the future.",False,,,False,False,Energy
planted_boilerplate,BHR,0001104659-20-054454,2020-05-31,"1 Press release dated May 16, 2022 104 Cover Page Interactive Data File (cover page XBRL tags are embedded within the Inline XBRL document) Forward-Looking Statements.",False,,,False,False,Real Estate
planted_boilerplate,HLF,0001193125-19-009020,2019-03-31,"These forward-looking statements are only predictions, not historical fact, and involve certain risks and uncertainties, as well as assumptions.",False,,,False,False,Consumer Staples
planted_boilerplate,PPL,0000922224-21-000017,2021-06-30,"All forward-looking statements speak only as of the date they are made and reflect Peabody s good faith beliefs, assumptions and expectations, but they are not guarantees of future performance or events.",False,,,False,True,Utilities
planted_boilerplate,OGS,0001587732-21-000022,2021-03-31,"Arcturus may not actually achieve the plans, carry out the intentions or meet the expectations or projections disclosed in any forward-looking statements such as the foregoing and you should not place undue reliance on such forward-looking statements.",False,,,False,False,Utilities
planted_boilerplate,WVE,0001193125-26-183563,2026-04-30,"Twilio undertakes no obligation to update any forward-looking statements made in this press release or the accompanying conference call to reflect events or circumstances after the date of this press release or to reflect new information or the occurrence of unanticipated events, except as required by law.",False,,,False,False,Health Care
planted_boilerplate,HE,0000354707-21-000008,2021-03-31,Forward-looking statements involve numerous risks and uncertainties and you should not rely on them as predictions of future events.,False,,,False,True,Utilities
planted_boilerplate,ASPN,0000950170-23-002903,2023-04-30,"Given these risks and uncertainties, readers are cautioned not to place undue reliance on such forward-looking statements.",False,,,False,True,Materials
planted_boilerplate,ARQT,0001193125-21-189048,2021-06-30,Note Regarding Forward-Looking Statements Certain statements included or incorporated by reference in this Current Report on Form 8-K constitute forward-looking statements within the meaning of the federal securities laws.,False,,,False,False,Health Care
planted_boilerplate,BLNK,0001493152-23-003711,2023-04-30,"Cautionary Statement Regarding Forward-Looking Statements The Company, from time to time, may discuss forward-looking information.",False,,,False,True,Industrials
planted_boilerplate,WOOF,0000950170-24-105135,2024-09-30,These documents contain and identify important factors that could cause actual results to differ materially from those contained in our projections or forward-looking statements.,False,,,False,True,Consumer Discretionary
planted_boilerplate,ADUS,0001193125-21-236284,2021-10-31,"The Company undertakes no obligation to revise the forward-looking statements or to update them to reflect events or circumstances occurring after the date of this presentation, whether as a result of new information, future developments or otherwise, except as required by the federal securities laws.",False,,,False,False,Health Care
planted_boilerplate,BYND,0001655210-24-000017,2024-03-31,Forward-Looking Statements This Current Report on Form 8-K contains forward-looking statements within the meaning of the securities laws .,False,,,False,True,Consumer Staples
planted_boilerplate,AMRC,0001488139-23-000166,2023-10-31,"Forward-Looking Statements This press release and the accompanying conference call contain forward-looking statements within the meaning of the federal securities laws, which statements involve substantial risks and uncertainties.",False,,,False,False,Industrials
planted_boilerplate,EQT,0001104659-20-003265,2020-02-29,"In addition, the exhibit furnished herewith contains statements intended as forward-looking statements that are subject to the cautionary statements about forward-looking statements set forth in such exhibit.",False,,,False,True,Energy
planted_boilerplate,EQT,0001104659-19-040347,2019-08-31,"Words such as ""believes,"" ""anticipates,"" ""plans,"" ""expects,"" ""will,"" ""intends,"" ""potential,"" ""possible"" and similar expressions are intended to identify forward-looking statements.",False,,,False,False,Energy
planted_boilerplate,BRO,0000079282-19-000008,2019-03-31,"These statements involve known and unknown risks, uncertainties and other factors which may cause BioCryst s actual results, performance or achievements to be materially different from any future results, performances or achievements expressed or implied by the forward-looking statements.",False,,,False,False,Financials
planted_boilerplate,ROL,0000084839-21-000004,2021-10-31,The forward-looking statements included in this Current Report on Form 8-K involve risks and uncertainties that could cause actual results to differ materially from projected results.,False,,,False,False,Industrials
planted_boilerplate,SSTI,0001193125-24-269175,2025-01-31,"This Current Report contains forward-looking statements related to the financial results of the Company within the meaning of Section 27A of the Securities Act of 1933, as amended (the Securities Act ), and Section 21E of the Exchange Act, that involve substantial risks and uncertainties.",False,,,False,False,Information Technology
planted_boilerplate,CRMT,0001171843-24-004987,2024-09-30,"Risks that contribute to the uncertain nature of the forward-looking statements include the risks and uncertainties set forth in Amylyx United States Securities and Exchange Commission (SEC) filings, including Amylyx Annual Report on Form 10-K for the year ended December 31, 2023, and subsequent filings with the SEC.",False,,,False,True,Consumer Discretionary
planted_boilerplate,PLTR,0001193125-22-214147,2022-10-31,"Edison International and SCE have no obligation to publicly update or revise any forward-looking statements, whether due to new information, future events, or otherwise.",False,,,False,True,Information Technology
planted_boilerplate,CHGG,0001364954-22-000037,2022-06-30,"Accordingly, actual results could differ materially from those predicted or implied by forward-looking statements.",False,,,False,False,Consumer Discretionary
planted_boilerplate,BGS,0001558370-20-001316,2020-02-29,The forward-looking statements included in this Current Report on Form 8-K involve risks and uncertainties that could cause actual results to differ materially from projected results.,False,,,False,False,Consumer Staples
planted_boilerplate,APLD,0001144879-24-000125,2024-05-31,"As a result, these statements are not guarantees of future performance and actual events may differ materially from those expressed in or suggested by the forward-looking statements.",False,,,False,False,Information Technology
planted_boilerplate,ATRO,0000008063-20-000015,2020-05-31,"The matters discussed in these forward-looking statements are subject to various risks, uncertainties and other factors that could cause actual results and trends to differ materially from those made, projected, or implied in or by the forward-looking statements.",False,,,False,True,Industrials
planted_boilerplate,AROC,0001104659-21-026369,2021-02-28,"01 of Current Report on Form 8-K contains forward-looking statements that are made pursuant to the safe harbor provisions of the federal securities laws, including statements regarding the status of potential corporate transactions.",False,,,False,True,Energy
planted_boilerplate,ETR,0000065984-21-000121,2021-03-31,"Except for the historical information contained in this Current Report on Form 8-K, the matters set forth herein include forward-looking statements.",False,,,False,False,Utilities
planted_boilerplate,AXSM,0001564590-21-036470,2021-07-31,"Petco cautions that the foregoing list of risks, uncertainties and other factors is not complete, and forward-looking statements speak only as of the date they are made.",False,,,False,False,Health Care
planted_boilerplate,CDE,0000215466-19-000067,2019-03-31,"This Current Report on Form 8-K may be deemed to contain forward-looking statements, which are subject to the safe harbor provisions of the Private Securities Litigation Reform Act of 1995.",False,,,False,True,Materials
planted_boilerplate,TWLO,0001193125-22-151997,2022-06-30,Any such forward-looking statements should be considered in light of such important factors and in conjunction with factors and other matters discussed in PPL Corporation's Form 10-K and other reports on file with the Securities and Exchange Commission.,False,,,False,True,Information Technology
planted_boilerplate,MEG,0000950170-25-006702,2025-01-31,"Twilio undertakes no obligation to update any forward-looking statements made in this press release to reflect events or circumstances after the date of this press release or to reflect new information or the occurrence of unanticipated events, except as required by law.",False,,,False,False,Industrials
planted_boilerplate,BRBR,0001628280-25-052201,2025-12-31,"Words such as guidance, expect, anticipate, should, believe, hope, target, project, plan, goals, estimate, potential, predict, may, will, might, could, intend, shall, and variations of these terms or the negative of these terms and similar expressions are intended to identify these forward-looking statements.",False,,,False,False,Consumer Staples
planted_boilerplate,ALGN,0001097149-22-000062,2022-12-31,"Forward-looking statements are not guarantees of future performance, and involve risks, uncertainties and assumptions that may cause our actual results to differ materially from the expectations that we describe in our forward-looking statements.",False,,,False,False,Health Care
planted_boilerplate,BXC,0001301787-20-000006,2020-05-31,The forward-looking statements in this presentation represent Larimar&#x2019;s management&#x2019;s views only as of the date hereof.,False,,,False,True,Industrials
planted_boilerplate,KEX,0001140361-21-006340,2021-02-28,"Any statements that are not statements of historical fact (including statements containing the words believes, plans, goal, anticipates, projects, forecasts, expects, intends, continues, will, may, or estimates or similar expressions) should also be considered to be forward-looking statements.",False,,,False,False,Industrials
planted_boilerplate,BYRN,0001437749-26-011756,2026-04-30,", All Rights Reserved Cautionary Language Concerning Forward-Looking Statements This press release includes forward-looking statements.",False,,,False,False,Industrials
planted_boilerplate,AMC,0001104659-20-123668,2021-01-31,"Forward-Looking Statements Certain statements contained in this release, as well as statements using words such as expects, believes or intends are forward-looking statements that involve a number of risks and uncertainties.",False,,,False,True,Communication
planted_boilerplate,EQT,0001104659-19-002753,2019-03-31,Forward Looking Statements Certain statements included in this report that are not historical facts are forward-looking statements for purposes of the safe harbor provisions under the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Energy
planted_boilerplate,CCL,0000815097-20-000111,2021-02-28,These forward-looking statements should not be relied upon as representing our views as of any date subsequent to the date of this press release.,False,,,False,False,Consumer Discretionary
planted_boilerplate,BCC,0001328581-25-000090,2025-12-31,"Forward-Looking Statements This Current Report on Form 8-K contains forward-looking statements, including statements regarding future results, performance or achievements.",False,,,False,False,Industrials
planted_boilerplate,BYND,0001655210-25-000193,2025-12-31,"Given these risks and uncertainties, we caution you not to place undue reliance on forward-looking statements.",False,,,False,False,Consumer Staples
planted_boilerplate,CDNA,0001193125-22-298916,2022-12-31,All forward-looking statements are expressly qualified in their entirety by this cautionary statement.,False,,,False,False,Health Care
planted_boilerplate,AR,0001104659-19-004086,2019-04-30,Such guidance constitutes forward-looking statements for the purposes of the Safe Harbor provision under the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Energy
planted_boilerplate,EIX,0000827052-21-000022,2021-03-31,"In this document, statements regarding Adient s future financial position, sales, costs, earnings, cash flows, other measures of results of operations, capital expenditures or debt levels and plans, objectives, outlook, targets, guidance or goals are forward-looking statements.",False,,,False,False,Utilities
planted_boilerplate,BMBL,0001193125-24-056954,2024-04-30,"This Current Report contains forward-looking statements related to the financial results of the Company within the meaning of Section 27A of the Securities Act of 1933, as amended (the Securities Act ), and Section 21E of the Exchange Act, that involve substantial risks and uncertainties.",False,,,False,True,Communication
planted_boilerplate,MORN,0001104659-26-034527,2026-04-30,"Although we believe that our plans, intentions, and expectations reflected in or suggested by these forward-looking statements are reasonable, we cannot assure you that we will achieve or realize these plans, intentions, or expectations.",False,,,False,False,Financials
planted_boilerplate,WEAV,0001609151-26-000035,2026-04-30,"Forward-looking statements include, without limitation, any statement that predicts, forecasts, indicates or implies future results, performance, liquidity levels or achievements, and may contain the words believe, anticipate, expect, estimate, intend, project, plan, will be, will likely continue, will likely result or words or phrases of similar meaning.",False,,,False,True,Information Technology
planted_boilerplate,TDOC,0001104659-22-112474,2022-12-31,These forward-looking statements are based on management s current expectations and are subject to uncertainties and changes in circumstances.,False,,,False,True,Health Care
planted_boilerplate,ATRA,0001193125-19-199083,2019-08-31,"If any of these risks or uncertainties materialize, or if any of our assumptions prove incorrect, our actual results could differ materially from the results expressed or implied by these forward-looking statements.",False,,,False,True,Health Care
planted_boilerplate,WTI,0001104659-25-006983,2025-01-31,"We have attempted to identify forward looking statements by such terminology as may, will, believe, estimate, expect, and similar expressions (as well as other words or expressions referencing future events, conditions or circumstances), which constitute and are intended to identify forward-looking statements.",False,,,False,False,Energy
planted_boilerplate,LSCC,0001437749-24-029278,2024-09-30,"Forward-looking statements can also generally be identified by the use of words such as believe, expect, intend, estimate, anticipate, will, may, could and similar expressions.",False,,,False,False,Information Technology
planted_boilerplate,ELS,0000895417-21-000009,2021-03-31,Aldeyra intends such forward-looking statements to be covered by the safe harbor provisions for forward-looking statements contained in Section 21E of the Securities Exchange Act of 1934 and the Private Securities Litigation Reform Act of 1995.,False,,,False,True,Real Estate
planted_boilerplate,COP,0001104659-21-013719,2021-02-28,Forward-looking statements are based on beliefs and assumptions using information available at the time the statements are made.,False,,,False,False,Energy
planted_boilerplate,ACVA,0001637873-25-000025,2025-12-31,"Forward Looking Statements This press release contains forward-looking statements within the meaning of the federal securities laws, which statements involve substantial risks and uncertainties.",False,,,False,False,Industrials
planted_boilerplate,NWL,0001193125-19-036005,2019-04-30,"Forward-looking statements, which are based on certain assumptions and describe our future plans, strategies and expectations are generally identifiable by use of the words may, will, should, expect, anticipate, estimate, believe, intend or project, or the negative thereof, or other variations thereon or comparable terminology.",False,,,False,False,Consumer Discretionary
planted_boilerplate,NWL,0001193125-19-181893,2019-08-31,"These forward-looking statements include, but are not limited to, statements about our deleveraging strategy.",False,,,False,True,Consumer Discretionary
planted_boilerplate,ELS,0000895417-21-000003,2021-03-31,"These forward-looking statements are made as of the date they were first issued and were based on current expectations, estimates, forecasts, and projections as well as the beliefs and assumptions of management.",False,,,False,True,Real Estate
planted_boilerplate,ROKU,0001428439-22-000033,2022-12-31,"Except for the historical information contained in this report, the statements made by the Company are forward-looking statements that involve risks and uncertainties.",False,,,False,False,Communication
planted_boilerplate,ALGM,0000950103-24-010880,2024-09-30,"In addition, forward-looking statements generally can be identified by the use of forward-looking terminology such as may, will, should, could, would, expects, plans, intends, anticipates, believes, estimates, predicts, projects, potential, or continue or the negative of such terms and other similar terminology.",False,,,False,False,Information Technology
planted_boilerplate,BYND,0001655210-25-000220,2025-12-31,"Forward-looking statements contained in this press release include, but are not limited to, statements regarding the anticipated benefits of the transaction.",False,,,False,False,Consumer Staples
planted_boilerplate,ALXO,0001193125-23-251917,2023-10-31,See the risk factors contained in the press release for a discussion of certain risks and uncertainties that may impact such forward-looking statements.,False,,,False,True,Health Care
planted_boilerplate,FSLY,0001517413-24-000244,2025-01-31,"Words such as anticipate, believe, could, driving, estimate, expect, goal, intend, look into, may, plan, project, seek, should, will, would, considering , and similar expressions are intended to help identify forward-looking statements.",False,,,False,True,Information Technology
planted_boilerplate,OGE,0001021635-21-000011,2021-02-28,Forward-Looking Statements: This Current Report contains certain forward-looking statements within the meaning of the U.,False,,,False,False,Utilities
planted_boilerplate,DNUT,0001857154-25-000102,2025-07-31,The Company cautions investors not to place considerable reliance on the forward-looking statements contained in this Item 7.,False,,,False,False,Consumer Discretionary
planted_boilerplate,ALDX,0001193125-20-006782,2020-02-29,"Cautionary Statement Concerning Forward-Looking Statements Certain statements in this Current Report on Form 8-K relating to, among other things, our future performance estimates, forecasts and projections constitute forward-looking statements under the Private Securities Litigation Reform Act of 1995.",False,,,False,True,Health Care
planted_boilerplate,BILL,0001786352-24-000033,2024-09-30,"In this document, statements regarding Adient s future financial position, sales, costs, earnings, cash flows, other measures of results of operations, capital expenditures or debt levels and plans, objectives, outlook, targets, guidance or goals are forward-looking statements.",False,,,False,True,Information Technology
planted_boilerplate,CNC,0001140361-20-002399,2020-02-29,"Forward-looking statements in this press release are based on estimates and assumptions made by our management that, although believed by us to be reasonable, are inherently uncertain.",False,,,False,False,Health Care
planted_boilerplate,BNGO,0001140361-23-004345,2023-04-30,"The Company undertakes no obligation to revise these forward-looking statements or update them to reflect events or circumstances occurring after the date of this presentation, whether as a result of new information, future developments or otherwise, except as required by the federal securities laws.",False,,,False,True,Health Care
planted_boilerplate,ARRY,0001193125-24-147322,2024-06-30,"Forward-looking statements are based on the Company s current expectations and what the Company believes to be reasonable assumptions based on information currently available to it, and are subject to risks and uncertainties.",False,,,False,False,Industrials
planted_boilerplate,MTDR,0001520006-19-000112,2019-08-31,The forward-looking statements included in this Current Report on Form 8-K involve risks and uncertainties that could cause actual results to differ materially from projected results.,False,,,False,False,Energy
planted_boilerplate,AESI,0001193125-25-244603,2025-12-31,"By their nature, forward-looking statements involve risks and uncertainties that could cause actual results to differ materially from the Company s forward-looking statements.",False,,,False,False,Energy
planted_boilerplate,UAL,0001104659-20-128224,2021-01-31,"All forward-looking statements are based on current expectations and assumptions about future events that may or may not be correct or necessarily take place and that are by their nature subject to significant uncertainties and contingencies, many of which are outside the control of Petco.",False,,,False,False,Industrials
planted_boilerplate,CARE,0001104659-21-001609,2021-03-31,"The forward-looking statements included in this document are made only as of the date of this document, unless otherwise specified, and, except as required by law, Adient assumes no obligation, and disclaims any obligation, to update such statements to reflect events or circumstances occurring after the date of this document.",False,,,False,True,Financials
planted_boilerplate,MKTX,0001193125-21-220060,2021-07-31,"Such forward-looking statements involve known and unknown risks, uncertainties and other factors which may cause actual results to be materially different from any future results expressed or implied by such forward-looking statements.",False,,,False,True,Financials
planted_boilerplate,KMX,0001170010-26-000002,2026-04-30,"This Current Report on Form 8-K and certain of the materials furnished or filed herewith contain forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995, as amended.",False,,,False,False,Consumer Discretionary
planted_boilerplate,ALKT,0001529274-26-000005,2026-04-30,"It is not possible for management to predict all of these risks, nor can it assess the extent to which any factor, or a combination of factors, may cause our business, strategy, or actual results to differ materially from those contained in forward-looking statements.",False,,,False,False,Information Technology
planted_boilerplate,CBL,0000910612-18-000073,2018-09-30,These forward-looking statements are subject to various risks and uncertainties that may be outside the control of Edison International and SCE.,False,,,False,False,Real Estate
planted_boilerplate,ABEO,0001493152-20-018550,2020-10-31,"Forward-looking statements contained in this press release include, but are not limited to, statements regarding the anticipated benefits of the transaction.",False,,,False,True,Health Care
planted_boilerplate,BYND,0001655210-21-000076,2021-06-30,"Cautionary Statement Regarding Forward-Looking Statements: Adient has made statements in this document that are forward-looking and, therefore, are subject to risks and uncertainties.",False,,,False,True,Consumer Staples
planted_boilerplate,TREX,0001193125-25-226786,2025-12-31,"Such forward-looking statements involve known and unknown risks, uncertainties and other factors which may cause actual results to be materially different from any future results expressed or implied by such forward-looking statements.",False,,,False,True,Industrials
planted_boilerplate,BTU,0001193125-21-085942,2021-03-31,Forward Looking Statements Certain statements included in this report that are not historical facts are forward-looking statements for purposes of the safe harbor provisions under the Private Securities Litigation Reform Act of 1995.,False,,,False,False,Energy
planted_boilerplate,AA,0001193125-23-092334,2023-04-30,"Cautionary Statement Regarding Forward-Looking Statements The Company, from time to time, may discuss forward-looking information.",False,,,False,False,Materials
planted_boilerplate,ARR,0001428205-21-000093,2021-03-31,"2 Disclaimers and Forward-Looking Statements FORWARD-LOOKING STATEMENTS AND OTHER INFORMATION Statements in this presentation that are not historical factual statements are forward-looking statements within the meaning of Section 27A of the Securities Act of 1933, as amended, and Section 21E of the Securities Exchange Act of 1934, as amended.",False,,,False,False,Financials
planted_boilerplate,ZNTL,0001725160-24-000177,2025-01-31,"In this document, statements regarding Adient s future financial position, sales, costs, earnings, cash flows, other measures of results of operations, capital expenditures or debt levels and plans, objectives, outlook, targets, guidance or goals are forward-looking statements.",False,,,False,True,Health Care
planted_boilerplate,MRCY,0001049521-21-000041,2021-10-31,The forward-looking statements included in this press release represent our views as of the date of this press release.,False,,,False,False,Industrials
planted_boilerplate,BLMN,0001546417-25-000137,2025-12-31,"It is not possible for our management to predict all risks, nor can we assess the impact of all factors on our business or the extent to which any factor, or combination of factors, may cause actual results to differ materially from those contained in any forward-looking statements we may make.",False,,,False,False,Consumer Discretionary
planted_boilerplate,NVAX,0001104659-20-005603,2020-02-29,"Larimar undertakes no obligation to update any forward-looking statements for any reason, except as required by law.",False,,,False,False,Health Care
planted_boilerplate,BRCC,0001140361-25-023163,2025-07-31,"All statements in this document other than statements of historical fact are statements that are, or could be, deemed forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995.",False,,,False,True,Consumer Staples
